Time	Vr	Ir
0.049990000000004635	0.69105018875278756	4.5026177905027609
0.050000000000004638	-9.7884093200141303e-005	4.4492520474885096
0.050010000000004641	-0.69124595582914117	4.3958358481033244
0.050020000000004644	-1.3823872051043129	4.3423697975164544
0.050030000000004647	-2.0735148106349155	4.2888545008779033
0.05004000000000465	-2.7646219512729604	4.2352905618159298
0.050050000000004653	-3.455701806071247	4.1816785856241268
0.050060000000004656	-4.1467475543522436	4.1280191744874628
0.050070000000004659	-4.8377523757746301	4.0743129314790849
0.050080000000004662	-5.5287094504021681	4.02056045967214
0.050090000000004666	-6.2196119587686685	3.9667623621397752
0.050100000000004669	-6.9104530819468639	3.9129192410669589
0.050110000000004672	-7.6012260016149229	3.859031695085946
0.050120000000004675	-8.2919239001253082	3.8051003272698836
0.050130000000004678	-8.9825399605697207	3.7511257406919185
0.050140000000004681	-9.6730673668479508	3.697108530431592
0.050150000000004684	-10.363499303734734	3.6430493004502296
0.050160000000004687	-11.053828956946665	3.5889486476037291
0.05017000000000469	-11.744049513210969	3.5348071740770592
0.050180000000004693	-12.434154160330444	3.480625476726118
0.050190000000004696	-13.124136087252221	3.4264041524068034
0.050200000000004699	-13.813988484134242	3.372143803304084
0.050210000000004702	-14.50370454241399	3.3178450244975011
0.050220000000004705	-15.193277454873394	3.2635084110665957
0.050230000000004708	-15.882700415707527	3.2091345651963366
0.050240000000004711	-16.571966620591013	3.1547240766371942
0.050250000000004715	-17.261069266746798	3.1002775529032078
0.050260000000004718	-17.950001553010821	3.0457955766394207
0.050270000000004721	-18.638756679900848	2.9912787518071582
0.050280000000004724	-19.327327849683094	2.9367276717096047
0.050290000000004727	-20.015708266438946	2.8821429332026582
0.05030000000000473	-20.703891136133606	2.8275251189313622
0.050310000000004733	-21.391869666680805	2.7728748399624692
0.050320000000004736	-22.079637068011394	2.7181926824937364
0.050330000000004739	-22.767186552139584	2.663479239828348
0.050340000000004742	-23.454511333231491	2.6087351052694885
0.050350000000004745	-24.141604627669764	2.5539608756730559
0.050360000000004748	-24.828459654122128	2.4991571336840934
0.050370000000004751	-25.515069633607506	2.4443244797112129
0.050380000000004754	-26.201427789564498	2.3894634963994577
0.050390000000004757	-26.887527347915885	2.3345747912628667
0.05040000000000476	-27.573361537137128	2.2796589433937697
0.050410000000004763	-28.258923588322723	2.2247165496480648
0.050420000000004767	-28.944206735252692	2.1697481962235088
0.05043000000000477	-29.629204214460838	2.1147544728705725
0.050440000000004773	-30.313909265299245	2.0597359764451539
0.050450000000004776	-30.998315130006521	2.0046932895922964
0.050460000000004779	-31.682415053773699	1.949626998509757
0.050470000000004782	-32.366202284812502	1.8945377036061473
0.050480000000004785	-33.049670074419602	1.839425983973797
0.050490000000004788	-33.732811677044836	1.7842924293631768
0.050500000000004791	-34.415620350356932	1.7291376366301847
0.050510000000004794	-35.098089355311707	1.6739621813144367
0.050520000000004797	-35.780211956216149	1.6187666602718309
0.0505300000000048	-36.461981420796491	1.5635516490419832
0.050540000000004803	-37.143391020264303	1.5083177515862189
0.050550000000004806	-37.824434029382431	1.4530655363387268
0.050560000000004809	-38.505103726533022	1.3977955930499775
0.050570000000004812	-39.185393393781425	1.3425085185758689
0.050580000000004816	-39.865296316944175	1.2872048955614446
0.050590000000004819	-40.544805785654383	1.2318852995463203
0.050600000000004822	-41.223915093429561	1.1765503344918216
0.050610000000004825	-41.902617537735459	1.1212005688321369
0.050620000000004828	-42.580906420053779	1.0658365781068824
0.050630000000004831	-43.258775045947537	1.0104589662773833
0.050640000000004834	-43.936216725128645	0.95506830888325567
0.050650000000004837	-44.613224771521679	0.89966518856954281
0.05066000000000484	-45.289792503331277	0.84425018798128804
0.050670000000004843	-45.96591324310792	0.78882388265810732
0.050680000000004846	-46.641580317813194	0.73338687656132606
0.050690000000004849	-47.316787058887442	0.6779397310197055
0.050700000000004852	-47.991526802313068	0.62248303578371633
0.050710000000004855	-48.66579288868197	0.56701738060382922
0.050720000000004858	-49.33957866326044	0.51154332680880543
0.050730000000004861	-50.012877476056381	0.45606146414911564
0.050740000000004865	-50.685682681882732	0.40057238948065788
0.050750000000004868	-51.357987640424376	0.3450766641321934
0.050760000000004871	-52.029785716303159	0.28957485653791082
0.050770000000004874	-52.701070279144766	0.23406757776456288
0.050780000000004877	-53.371834703641831	0.17855538203548349
0.05079000000000488	-54.042072369621003	0.12303886620657067
0.050800000000004883	-54.711776662107368	0.067518591606585687
0.050810000000004886	-55.380940971391375	0.011995147985999211
0.050820000000004889	-2.0505033862311183e-006	-1.0191369131256917e-009
0.050830000000004892	-2.0749437405357281e-006	-1.0312842126222656e-009
0.050840000000004895	-3.7211101157670363e-008	-1.0436279509707087e-009
0.050850000000004898	-2.0990801828146075e-006	-1.0555504360116805e-009
0.050860000000004901	-6.214801343761845e-008	-1.0678735610192587e-009
0.050870000000004904	-2.1231743749526434e-006	-1.0797760018196271e-009
0.050880000000004907	-8.7041862412950395e-008	-1.0920770113263481e-009
0.05089000000000491	-2.1472253494702679e-006	-1.1039570983978429e-009
0.050900000000004914	-1.1189168159115611e-007	-1.1162373423624663e-009
0.050910000000004917	-2.1712321406052882e-006	-1.1280958433286959e-009
0.05092000000000492	-1.3669650621444905e-007	-1.1403536276853273e-009
0.050930000000004923	-2.1951937843441148e-006	-1.1521905425462917e-009
0.050940000000004926	-1.6145537328925631e-007	-1.1644249011479756e-009
0.050950000000004929	-2.219109318468597e-006	-1.1762386549517886e-009
0.050960000000004932	-1.8616732163652586e-007	-1.1884501966034558e-009
0.050970000000004935	-2.2429777825785727e-006	-1.2002406040616601e-009
0.050980000000004938	-2.1083139191427781e-007	-1.2124285876094818e-009
