Time	Vs	Vr	Ir
0.00091000000000000174	62.041441527909058	62.041332955451942	5.170111080587958
0.00092000000000000176	62.704232518042765	62.704122785702111	5.2253435640636781
0.00093000000000000179	63.366404642716219	63.366293751575057	5.280524483453064
0.00094000000000000182	64.027951366557929	64.027839317710715	5.3356532703219273
0.00095000000000000184	64.688866160368747	64.688752954921341	5.390729413079498
0.00096000000000000187	65.349142501186549	65.349028140256223	5.4457523503970151
0.00097000000000000189	66.008773872350361	66.008658357065826	5.5007215280511446
0.00098000000000000192	66.667753763564875	66.667637095066226	5.5556364344511167
0.00099000000000000195	67.326075670964599	67.325957850403313	5.6104964869518881
0.001000000000000002	67.983733097178103	67.983614125717025	5.6653011739626891
0.001010000000000002	68.640719551392095	68.640599430205398	5.7200499554710404
0.001020000000000002	69.29702854941543	69.296907279688696	5.7747422772536083
0.0010300000000000021	69.952653613743365	69.952531196673448	5.8293775992979135
0.0010400000000000021	70.607588273621161	70.607464710416309	5.8839554100131863
0.0010500000000000021	71.261826065108153	71.261701356987828	5.9384751267543834
0.0010600000000000021	71.915360531141417	71.915234679336493	5.9929362379307349
0.0010700000000000022	72.568185221599649	72.568058227352196	6.0473382035297618
0.0010800000000000022	73.220293693366699	73.220165557930102	6.1016804693281301
0.0010900000000000022	73.871679510395253	73.871550235034164	6.1559625237350701
0.0011000000000000022	74.522336243770212	74.522205829760523	6.2101838267381027
0.0011100000000000023	75.172257471772355	75.172125920401214	6.2643438241138938
0.0011200000000000023	75.821436779941493	75.821304092507233	6.3184420184825285
0.0011300000000000023	76.469867761139952	76.469733938952174	6.3724778271989635
0.0011400000000000023	77.117544015615806	77.117409059995254	6.4264507528832837
0.0011500000000000024	77.764459151065765	77.76432306334442	6.4803602697338647
0.0011600000000000024	78.41060678269875	78.410469564219738	6.5342058093165178
0.0011700000000000024	79.055980533298396	79.055842185415997	6.5879868600404734
0.0011800000000000024	79.700574033286372	79.700434557366037	6.6417028818932522
0.0011900000000000025	80.344380920785056	80.344240318203362	6.6953533490732298
0.0012000000000000025	80.987394841680413	80.987253113825005	6.7489377784113458
0.0012100000000000025	81.629609449684608	81.62946659795432	6.8024555588408475
0.0012200000000000025	82.271018406398738	82.27087443220347	6.8559061929818199
0.0012300000000000026	82.911615381375356	82.911470286136023	6.9092891976652027
0.0012400000000000026	83.55139405218091	83.551247837329598	6.9626039902459524
0.0012500000000000026	84.190348104458252	84.190200771438029	7.0158500733441542
0.0012600000000000027	84.828471231988814	84.828322782253792	7.0690268927364741
0.0012700000000000027	85.465757136754959	85.465607571770278	7.1221339652538518
0.0012800000000000027	86.102199529002093	86.102048850243904	7.1751707366729534
0.0012900000000000027	86.737792127300736	86.737640336256163	7.2281367096138638
0.0013000000000000028	87.37252865860853	87.37237575677571	7.2810313156423945
0.0013100000000000028	88.006402858332208	88.006248847220206	7.3338540715894851
0.0013200000000000028	88.639408470389256	88.639253351518093	7.3866044516535112
0.0013300000000000028	89.271539247269914	89.271383022170568	7.4392819158219936
0.0013400000000000029	89.902788950098568	89.902631620312889	7.491885980925872
0.0013500000000000029	90.533151348695512	90.532992915776305	7.5444160785309577
0.0013600000000000029	91.162620221638321	91.162460687149292	7.5968717254681906
0.0013700000000000029	91.791189356323429	91.791028721839055	7.649252395935946
0.001380000000000003	92.418852549027179	92.41869081613288	7.7015575783434542
0.001390000000000003	93.045603604967283	93.04544077525928	7.7537867610999456
0.001400000000000003	93.671436338363804	93.671272413449202	7.8059393757712314
0.001410000000000003	94.29634457250036	94.296179553996993	7.8580149676099609
0.0014200000000000031	94.920322139785	94.920156029321561	7.9100130108145095
0.0014300000000000031	95.543362881810978	95.543195681026873	7.961932965372398
0.0014400000000000031	96.16546064941771	96.165292359963189	8.013774362325421
0.0014500000000000032	96.786609302751387	96.786439926287386	8.0655366758719538
0.0014600000000000032	97.406802711325625	97.406632249523824	8.1172193517886626
0.0014700000000000032	98.026034754081806	98.025863208624571	8.1688219211173418
0.0014800000000000032	98.644299319449672	98.644126692030099	8.2203439006889312
0.0014900000000000033	99.26159030540758	99.261416597729422	8.271784722069242
0.0015000000000000033	99.877901619542669	99.877726833320366	8.3231439305109234
0.0015100000000000033	100.49322717911113	100.49305131606977	8.3744209433689321
0.0015200000000000033	101.1075609110981	101.10738397297334	8.4256153343176265
0.0015300000000000034	101.72089675227765	101.72071874081583	8.4767265633445277
0.0015400000000000034	102.33322864927261	102.33304956623061	8.5277541330697204
0.0015500000000000034	102.94455055861444	102.94437040575974	8.5786975461132897
0.0015600000000000034	103.55485644680263	103.55467522591329	8.6295562624627564
0.0015700000000000035	104.16414029036449	104.16395800322906	8.6803298273707696
0.0015800000000000035	104.77239607591443	104.77221272433201	8.7310177292465596
0.0015900000000000035	105.37961780021344	105.37943338599364	8.7816194564993566
0.0016000000000000035	105.98579947022823	105.98561399519116	8.8321345259601003
0.0016100000000000036	106.59093510319045	106.59074856916664	8.8825623834054568
0.0016200000000000036	107.1950187266557	107.1948311354862	8.9329026025097846
0.0016300000000000036	107.79804437856249	107.79785573209875	8.9831546574714594
0.0016400000000000037	108.40000610729111	108.39981640739498	9.0333180366997112
0.0016500000000000037	109.00089797172232	109.00070722026604	9.0833922854471894
0.0016600000000000037	109.60071404129594	109.60052224016218	9.1333768637014145
0.0016700000000000037	110.1994483960696	110.19925554715137	9.1832713025041812
0.0016800000000000038	110.79709512677691	110.79690123197753	9.2330751044755743
0.0016900000000000038	111.39364833488591	111.39345339611904	9.2827877864465336
0.0017000000000000038	111.98910213265729	111.98890615184692	9.3324088368262892
0.0017100000000000038	112.58345064320244	112.58325362228278	9.3819378008674903
0.0017200000000000039	113.17668800054153	113.17648994145712	9.4313741669793671
0.0017300000000000039	113.76880834966133	113.76860925436694	9.4807174377820047
0.0017400000000000039	114.35980584657302	114.35960571703365	9.5299671443171974
0.0017500000000000039	114.94967465836997	114.9494734965608	9.5791227892050301
0.001760000000000004	115.53840896328505	115.53820677119145	9.6281839034872974
0.001770000000000004	116.12600295074846	116.125799730366	9.677149989784084
0.001780000000000004	116.71245082144466	116.71224657477907	9.7260205365046204
0.001790000000000004	117.29774678737	117.29754151643706	9.7747951315341197
0.0018000000000000041	117.88188507188958	117.88167877871527	9.8234732348601028
0.0018100000000000041	118.46485990979433	118.46465259641467	9.8720544059460735
0.0018200000000000041	119.04666554735795	119.04645721581902	9.9205381189904074
0.0018300000000000041	119.62729624239371	119.6270868947517	9.9689239192457535
0.0018400000000000042	120.20674626431106	120.20653590263213	10.017211323543052
0.0018500000000000042	120.78500989417221	120.78479852053252	10.065399877134951
0.0018600000000000042	121.36208142474854	121.36186904123429	10.113489111063245
0.0018700000000000043	121.93795516057715	121.93774176928446	10.161478485315456
0.0018800000000000043	122.5126254180166	122.51241102105158	10.209367587776796
0.0018900000000000043	123.08608652530356	123.08587112478219	10.257155949489061
0.0019000000000000043	123.65833282260832	123.65811642065655	10.30484303043977
0.0019100000000000044	124.22935866209106	124.22914126084467	10.352428446935846
0.0019200000000000044	124.79915840795721	124.79894000956186	10.399911673175666
0.0019300000000000044	125.36772643651334	125.36750704312455	10.447292268622732
0.0019400000000000044	125.93505713622255	125.93483675000564	10.494569721686275
0.0019500000000000045	126.50114490775982	126.50092353088991	10.541743634462364
0.0019600000000000043	127.06598416406747	127.06576179872945	10.588813495360228
0.0019700000000000043	127.62956933040998	127.62934597879851	10.635778835421661
0.0019800000000000043	128.19189484442941	128.19167050874887	10.682639214110168
0.0019900000000000044	128.75295515619987	128.75272983866438	10.729394148256688
0.0020000000000000044	129.31274472828258	129.31251843111596	10.77604321153558
0.0020100000000000044	129.87125803578053	129.87103076121616	10.822585920777783
0.0020200000000000044	130.42848956639281	130.42826131667391	10.869021792814237
0.0020300000000000045	130.98443382046912	130.98420459784836	10.915350401319301
0.0020400000000000045	131.53908531106424	131.53885511780393	10.961571263123915
0.0020500000000000045	132.09243856399178	132.09220740236387	11.007683951902436
0.0020600000000000045	132.64448811787861	132.64425599016454	11.053688012907514
0.0020700000000000046	133.19522852421844	133.19499543270925	11.099582962970089
0.0020800000000000046	133.74465434742581	133.74442029442204	11.14536834734281
0.0020900000000000046	134.29276016488967	134.2925251527013	11.191043768121745
0.0021000000000000046	134.83954056702689	134.83930459797341	11.236608713716123
0.0021100000000000047	135.38499015733569	135.38475323374598	11.282062757800304
0.0021200000000000047	135.92910355244871	135.9288656766611	11.327405474048646
0.0021300000000000047	136.47187538218648	136.47163655654879	11.372636379292089
0.0021400000000000047	137.01330028961013	137.01306051647941	11.417755047204992
0.0021500000000000048	137.55337293107445	137.55313221281722	11.462761023040002
0.0021600000000000048	138.09208797628051	138.09184631527248	11.507653852049771
0.0021700000000000048	138.62944010832823	138.62919750695454	11.552433136330365
0.0021800000000000049	139.16542402376911	139.16518048442407	11.597098392712724
0.0021900000000000049	139.70003443265816	139.69978995774551	11.641649194871206
0.0022000000000000049	140.23326605860657	140.23302065053915	11.686085059636753
0.0022100000000000049	140.76511363883344	140.76486730003333	11.730405645948849
0.002220000000000005	141.29557192421785	141.29532465711631	11.774610385373308
0.002230000000000005	141.82463567935073	141.82438748638816	11.818698965271324
0.002240000000000005	142.35229968258639	142.35205056621237	11.862670874052128
0.002250000000000005	142.8785587260941	142.87830868876731	11.906525742233498
0.0022600000000000051	143.40340761590963	143.40315666009781	11.950263058224664
0.0022700000000000051	143.92684117198624	143.92658930016626	11.993882452543403
0.0022800000000000051	144.44885422824612	144.44860144290385	12.037383498864074
0.0022900000000000051	144.96944163263117	144.96918793626151	12.080765657174197
0.0023000000000000052	145.48859824715376	145.48834364226059	12.124028643256679
0.0023100000000000052	146.00631894794779	146.00606343704393	12.167171973942459
0.0023200000000000052	146.52259862531895	146.52234221092621	12.210195194484186
0.0023300000000000052	147.03743218379529	147.03717486844431	12.253097906977928
0.0023400000000000053	147.55081454217733	147.55055632840777	12.295879713519753
0.0023500000000000053	148.06274063358853	148.06248152394886	12.338540130940601
0.0023600000000000053	148.57320540552499	148.57294540257254	12.381078789758249
0.0023700000000000053	149.0822038199056	149.08194292620647	12.423495235225346
0.0023800000000000054	149.58973085312138	149.58946907125045	12.46578909785967
0.0023900000000000054	150.09578149608546	150.09551882862647	12.50795989449216
0.0024000000000000054	150.60035075428229	150.60008720382763	12.550007284062303
0.0024100000000000055	151.10343364781696	151.10316921696779	12.59193078340104
0.0024200000000000055	151.60502521146458	151.60475990283066	12.633730023026146
0.0024300000000000055	152.10512049471865	152.10485431091854	12.675404519768563
0.0024400000000000055	152.60371456184086	152.60344750550161	12.716953960989485
0.0024500000000000056	153.10080249190884	153.10053456566629	12.758377891941564
0.0024600000000000056	153.59637937886561	153.59611058536399	12.799675886299156
0.0024700000000000056	154.09044033156729	154.09017067345954	12.840847574580039
0.0024800000000000056	154.5829804738317	154.58270995377922	12.881892502036862
0.0024900000000000057	155.07399494448646	155.07372356515918	12.922810299187404
0.0025000000000000057	155.56347889741707	155.56320666149335	12.963600539706022
0.0025100000000000057	156.05142750161443	156.05115441178123	13.004262910953912
0.0025200000000000057	156.53783594122297	156.53756200017546	13.044796844496886
0.0025300000000000058	157.02269941558754	157.02242462602948	13.085202056117851
0.0025400000000000058	157.50601313930156	157.505737503945	13.125478147912872
0.0025500000000000058	157.98777234225361	157.98749586381896	13.165624636712892
0.0025600000000000058	158.46797226967487	158.46769495089086	13.205641266722523
0.0025700000000000059	158.946608182186	158.94633002578962	13.245527526350998
0.0025800000000000059	159.42367535584364	159.42339636458024	13.285283046116092
0.0025900000000000059	159.89916908218754	159.89888925881061	13.324907428113875
0.002600000000000006	160.37308466828645	160.37280401555776	13.364400331283832
0.002610000000000006	160.84541743678497	160.84513595747441	13.403761357722033
0.002620000000000006	161.31616272594925	161.31588042283494	13.442990052681125
0.002630000000000006	161.78531588971344	161.78503276558158	13.482086075100597
0.0026400000000000061	162.25287229772513	162.25258835537005	13.521049027076515
0.0026500000000000061	162.71882733539138	162.71854257761549	13.559878539126657
0.0026600000000000061	163.18317640392414	163.18289083353784	13.598574213347092
0.0026700000000000061	163.64591492038542	163.64562854020721	13.637135708677306
0.0026800000000000062	164.10703831773304	164.10675113058937	13.675562598791657
0.0026900000000000062	164.56654204486512	164.56625405359043	13.713854542629633
0.0027000000000000062	165.02442156666541	165.02413277410204	13.752011057022173
0.0027100000000000062	165.4806723640479	165.4803827730461	13.790031886173892
0.0027200000000000063	165.93528993400136	165.9349995474193	13.827916660602568
0.0027300000000000063	166.38826978963405	166.38797861033774	13.865664897139141
0.0027400000000000063	166.83960746021751	166.83931549108075	13.903276283144805
0.0027500000000000063	167.28929849123131	167.28900573513567	13.94075044913734
0.0027600000000000064	167.73733844440628	167.73704490424123	13.978087054056232
0.0027700000000000064	168.18372289776917	168.18342857643182	14.015285728419258
0.0027800000000000064	168.62844744568562	168.62815234608075	14.052346045900777
0.0027900000000000065	169.07150769890379	169.07121182394394	14.089267665440275
0.0028000000000000065	169.51289928459789	169.51260263720326	14.12605021755553
0.0028100000000000065	169.95261784641116	169.95232042950951	14.16269336118603
0.0028200000000000065	170.39065904449899	170.39036086102567	14.199196783692969
0.0028300000000000066	170.8270185555715	170.82671960846955	14.235560001907288
0.0028400000000000066	171.26169207293657	171.26139236515638	14.271782703190183
0.0028500000000000066	171.69467530654197	171.69437484104162	14.307864574902851
0.0028600000000000066	172.12596398301807	172.125662762763	14.343805247563068
0.0028700000000000067	172.55555384571971	172.55525187368281	14.379604323266904
0.0028800000000000067	172.9834406547684	172.98313793393004	14.415261489375553
0.0028900000000000067	173.40962018709408	173.40931672044198	14.450776376406793
0.0029000000000000067	173.83408823647676	173.833784027006	14.486148700143531
0.0029100000000000068	174.25684061358828	174.25653566430134	14.521377977416705
0.0029200000000000068	174.67787314603319	174.67756745993978	14.556463980852641
0.0029300000000000068	175.09718167839051	175.09687525850757	14.591406284125696
0.0029400000000000068	175.51476207225423	175.51445492160605	14.626204603018778
0.0029500000000000069	175.93061020627451	175.93030232789255	14.660858539627952
0.0029600000000000069	176.34472197619809	176.34441337312097	14.695367781314417
0.0029700000000000069	176.75709329490905	176.75678397018254	14.729731987017658
0.0029800000000000069	177.16772009246884	177.1674100491459	14.763950844098872
0.002990000000000007	177.57659831615689	177.57628755729746	14.798023983075836
0.003000000000000007	177.98372393051011	177.98341245918127	14.831951062888038
0.003010000000000007	178.389092917363	178.38878073663892	14.865731742474964
0.0030200000000000071	178.79270127588745	178.79238838884916	14.8993656807761
0.0030300000000000071	179.19454502263181	179.19423143236739	14.932852593574353
0.0030400000000000071	179.59462019156064	179.59430590116506	14.966192196652628
0.0030500000000000071	179.99292283409338	179.99260784666859	14.999384006841865
0.0030600000000000072	180.38944901914383	180.38913333779865	15.032427796768388
0.0030700000000000072	180.78419483315872	180.78387846100878	15.065323196949976
0.0030800000000000072	181.17715638015599	181.17683932032381	15.098069951591242
0.0030900000000000072	181.56832978176413	181.56801203737888	15.130667662788255
0.0031000000000000073	181.95771117725928	181.95739275145701	15.163116074745631
0.0031100000000000073	182.34529672360452	182.34497761952792	15.195414817981145
0.0031200000000000073	182.73108259548678	182.73076281628533	15.227563579855996
0.0031300000000000073	183.11506498535539	183.11474453418518	15.259562047731379
0.0031400000000000074	183.49724010345918	183.49691898348289	15.29140990896849
0.0031500000000000074	183.87760417788394	183.8772823922709	15.323106879350235
0.0031600000000000074	184.25615345458979	184.25583100651596	15.354652589394391
0.0031700000000000074	184.63288419744839	184.63256109009612	15.386046754883864
0.0031800000000000075	185.00779268827921	185.0074689248375	15.41728909160156
0.0031900000000000075	185.38087522688681	185.38055081055109	15.448379258486966
0.0032000000000000075	185.75212813109727	185.75180306506934	15.479316942901278
0.0032100000000000076	186.12154773679421	186.12122202428236	15.510101832205692
0.0032200000000000076	186.48913039795534	186.48880404217419	15.540733670604823
0.0032300000000000076	186.85487248668812	186.8545454908587	15.571212145459867
0.0032400000000000076	187.21877039326586	187.21844276061546	15.601536915710312
0.0032500000000000077	187.58082052616305	187.58049225992534	15.631707697139063
0.0032600000000000077	187.94101931209107	187.94069041550588	15.661724177107317
0.0032700000000000077	188.2993631960334	188.29903367234675	15.691586156663107
0.0032800000000000077	188.65584864128047	188.65551849374469	15.721293209480791
0.0032900000000000078	189.01047212946489	189.01014136133836	15.750845108186695
0.0033000000000000078	189.36323016059603	189.36289877514332	15.780241596985434
0.0033100000000000078	189.71411925309448	189.71378725358625	15.809482277973075
0.0033200000000000078	190.06313594382664	190.06280333353956	15.838566952197652
0.0033300000000000079	190.41027678813862	190.40994357035544	15.867495307020363
0.0033400000000000079	190.75553835989041	190.75520453789983	15.896267058224112
0.0033500000000000079	191.09891725148975	191.09858282858647	15.924881893170095
0.0033600000000000079	191.44041007392551	191.44007505341017	15.953339584484638
0.003370000000000008	191.78001345680153	191.77967784198063	15.981639819528937
0.003380000000000008	192.11772404836944	192.11738784255533	16.009782314085896
0.003390000000000008	192.453538515562	192.45320172207295	16.037766840781842
0.0034000000000000081	192.78745354402611	192.78711616618614	16.065593001712841
0.0034100000000000081	193.11946583815512	193.11912787929396	16.093260626348638
0.0034200000000000081	193.44957212112183	193.44923358457501	16.120769487315556
0.0034300000000000081	193.77776913491047	193.77743002401922	16.148119186709664
0.0034400000000000082	194.10405364034898	194.10371395846022	16.175309497157286
0.0034500000000000082	194.42842241714104	194.42808216760727	16.202340191284748
0.0034600000000000082	194.7508722638978	194.75053145007712	16.229210956453244
0.0034700000000000082	195.07139999816937	195.0710586234255	16.2559215652891
0.0034800000000000083	195.39000245647648	195.38966052417865	16.282471733575221
0.0034900000000000083	195.70667649434148	195.70633400786443	16.308861177094514
0.0035000000000000083	196.0214189863195	196.02107594904339	16.335089696895011
0.0035100000000000083	196.33422682602915	196.33388324133966	16.3611569519162
0.0035200000000000084	196.64509692618336	196.64475279747154	16.387062771627825
0.0035300000000000084	196.95402621861973	196.95368154928198	16.412806786547662
0.0035400000000000084	197.2610116543309	197.26066644776893	16.438388882988875
0.0035500000000000084	197.56605020349451	197.56570446311542	16.463808691469239
0.0035600000000000085	197.86913885550328	197.86879258471936	16.489066069880209
0.0035700000000000085	198.17027461899451	198.16992782122333	16.514160648739562
0.0035800000000000085	198.46945452187992	198.46910720054422	16.53909231436046
0.0035900000000000085	198.76667561137447	198.76632776990215	16.563860697260679
0.0036000000000000086	199.06193495402613	199.06158659585029	16.588465570066546
0.0036100000000000086	199.35522963574431	199.35488076430309	16.612906733826094
0.0036200000000000086	199.64655676182898	199.64620738056558	16.637183961165647
0.0036300000000000087	199.93591345699892	199.93556356936165	16.661296967868111
0.0036400000000000087	200.22329686542054	200.2229464748626	16.68524555498152
0.0036500000000000087	200.50870415073544	200.50835326071504	16.709029438288781
0.0036600000000000087	200.79213249608907	200.79178111006937	16.732648418837925
0.0036700000000000088	201.07357910415794	201.07322722560698	16.756102297676989
0.0036800000000000088	201.35304119717779	201.35268882956845	16.779390762167168
0.0036900000000000088	201.63051601697052	201.63016316378054	16.802513613356496
0.0037000000000000088	201.90600082497173	201.90564748968364	16.825470652293006
0.0037100000000000089	202.17949290225752	202.1791390883586	16.848261594759606
0.0037200000000000089	202.45098954957155	202.45063526055372	16.870886298647747
0.0037300000000000089	202.72048808735144	202.7201333267115	16.893344422896917
0.0037400000000000089	202.98798585575557	202.98763062699479	16.915635882241986
0.003750000000000009	203.25348021468875	203.25312452131317	16.937760392465862
0.003760000000000009	203.51696854382902	203.51661238934912	16.959717726194867
0.003770000000000009	203.7784482426529	203.77809163058382	16.981507627633619
0.003780000000000009	204.03791673046138	204.03755966432266	17.003129983095278
0.0037900000000000091	204.29537144640508	204.29501392972088	17.02458450836275
0.0038000000000000091	204.55080984950999	204.55045188580885	17.04587100448407
0.0038100000000000091	204.80422941870214	204.80387101151706	17.066989244085562
0.0038200000000000092	205.05562765283278	205.05526880570108	17.087939056636969
0.0038300000000000092	205.30500207070284	205.30464278716616	17.108720214764617
0.0038400000000000092	205.5523502110874	205.55199049469172	17.129332547938247
0.0038500000000000092	205.7976696327602	205.79730948705583	17.149775771940767
0.0038600000000000093	206.04095791451766	206.04059734305903	17.170049773085339
0.0038700000000000093	206.28221265520258	206.28185166154842	17.190154323998286
0.0038800000000000093	206.52143147372809	206.52107006144121	17.210089197305933
0.0038900000000000093	206.75861200910106	206.75825018174851	17.229854194056315
0.0039000000000000094	206.99375192044525	206.9933896815981	17.249449143719175
0.003910000000000009	207.22684888702474	207.22648624025817	17.268873875764257
0.0039200000000000085	207.45790060826667	207.45753755715981	17.288128134396175
0.0039300000000000081	207.68690480378365	207.68654135191969	17.307211805928091
0.0039400000000000077	207.91385921339685	207.91349536436292	17.326124634564621
0.0039500000000000073	208.13876159715781	208.13839735454496	17.3448664213538
0.0039600000000000069	208.36160973537085	208.36124510277398	17.363437109452207
0.0039700000000000065	208.58240142861476	208.58203640963268	17.381836386221039
0.0039800000000000061	208.80113449776471	208.80076909600001	17.400064109551749
0.0039900000000000057	209.01780678401363	209.01744100307263	17.418120080492372
0.0040000000000000053	209.23241614889346	209.23204999238629	17.436004156934359
0.0040100000000000049	209.44496047429644	209.44459394583691	17.453716168347455
0.0040200000000000045	209.6554376624959	209.65507076570157	17.471255915779693
0.0040300000000000041	209.8638456361669	209.86347837465883	17.488623200279108
0.0040400000000000037	210.07018233840702	210.06981471580991	17.50581793658057
0.0040500000000000033	210.27444573275619	210.27407775269836	17.522839840466986
